pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_028232_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_028232_leftImg8bit.png,22.3892,0.860064
frankfurt_frankfurt_000001_028335_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_028335_leftImg8bit.png,23.3206,0.821510
frankfurt_frankfurt_000001_028590_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_028590_leftImg8bit.png,23.1661,0.828278
frankfurt_frankfurt_000001_028854_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_028854_leftImg8bit.png,24.8439,0.826399
frankfurt_frankfurt_000001_029086_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_029086_leftImg8bit.png,24.3699,0.822670
frankfurt_frankfurt_000001_029236_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_029236_leftImg8bit.png,22.6385,0.840749
frankfurt_frankfurt_000001_029600_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_029600_leftImg8bit.png,24.4034,0.845894
frankfurt_frankfurt_000001_030067_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_030067_leftImg8bit.png,25.3287,0.867039
frankfurt_frankfurt_000001_030310_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_030310_leftImg8bit.png,25.1869,0.850704
frankfurt_frankfurt_000001_030669_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_030669_leftImg8bit.png,25.2270,0.842012
frankfurt_frankfurt_000001_031266_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_031266_leftImg8bit.png,25.3182,0.859241
frankfurt_frankfurt_000001_031416_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_031416_leftImg8bit.png,22.0380,0.856323
frankfurt_frankfurt_000001_032018_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_032018_leftImg8bit.png,22.8003,0.835661
frankfurt_frankfurt_000001_032556_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_032556_leftImg8bit.png,24.2889,0.842385
frankfurt_frankfurt_000001_032711_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_032711_leftImg8bit.png,23.3643,0.842092
frankfurt_frankfurt_000001_032942_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_032942_leftImg8bit.png,23.6480,0.839544
frankfurt_frankfurt_000001_033655_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_033655_leftImg8bit.png,21.7017,0.834352
frankfurt_frankfurt_000001_034047_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_034047_leftImg8bit.png,22.3218,0.816753
frankfurt_frankfurt_000001_034816_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_034816_leftImg8bit.png,24.4020,0.841975
frankfurt_frankfurt_000001_035144_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_035144_leftImg8bit.png,25.8969,0.866299
frankfurt_frankfurt_000001_035864_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_035864_leftImg8bit.png,26.2804,0.863227
frankfurt_frankfurt_000001_037705_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_037705_leftImg8bit.png,22.7469,0.796976
frankfurt_frankfurt_000001_038245_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_038245_leftImg8bit.png,24.1270,0.800157
frankfurt_frankfurt_000001_038418_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_038418_leftImg8bit.png,25.0707,0.822023
frankfurt_frankfurt_000001_038645_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_038645_leftImg8bit.png,21.0736,0.784958
frankfurt_frankfurt_000001_038844_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_038844_leftImg8bit.png,22.5758,0.828767
frankfurt_frankfurt_000001_039895_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_039895_leftImg8bit.png,19.4692,0.802171
frankfurt_frankfurt_000001_040575_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_040575_leftImg8bit.png,21.4646,0.794711
frankfurt_frankfurt_000001_040732_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_040732_leftImg8bit.png,20.9683,0.777304
frankfurt_frankfurt_000001_041074_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_041074_leftImg8bit.png,23.1234,0.800657
frankfurt_frankfurt_000001_041354_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_041354_leftImg8bit.png,24.7508,0.826724
frankfurt_frankfurt_000001_041517_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_041517_leftImg8bit.png,25.9542,0.835129
frankfurt_frankfurt_000001_041664_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_041664_leftImg8bit.png,25.0191,0.774246
frankfurt_frankfurt_000001_042098_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_042098_leftImg8bit.png,24.3652,0.804485
frankfurt_frankfurt_000001_042384_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_042384_leftImg8bit.png,21.2960,0.793588
frankfurt_frankfurt_000001_042733_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_042733_leftImg8bit.png,24.7453,0.821754
frankfurt_frankfurt_000001_043395_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_043395_leftImg8bit.png,26.1832,0.830781
frankfurt_frankfurt_000001_043564_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_043564_leftImg8bit.png,26.0380,0.799226
frankfurt_frankfurt_000001_044227_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_044227_leftImg8bit.png,27.2216,0.875159
frankfurt_frankfurt_000001_044413_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_044413_leftImg8bit.png,23.2110,0.776265
frankfurt_frankfurt_000001_044525_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_044525_leftImg8bit.png,24.4565,0.838385
frankfurt_frankfurt_000001_044658_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_044658_leftImg8bit.png,20.8266,0.858525
frankfurt_frankfurt_000001_044787_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_044787_leftImg8bit.png,20.8111,0.793236
frankfurt_frankfurt_000001_046126_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_046126_leftImg8bit.png,27.8445,0.859156
frankfurt_frankfurt_000001_046272_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_046272_leftImg8bit.png,22.6426,0.791176
frankfurt_frankfurt_000001_046504_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_046504_leftImg8bit.png,26.7483,0.812424
frankfurt_frankfurt_000001_046779_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_046779_leftImg8bit.png,22.6057,0.790440
frankfurt_frankfurt_000001_047178_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_047178_leftImg8bit.png,24.1728,0.826082
frankfurt_frankfurt_000001_047552_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_047552_leftImg8bit.png,26.7479,0.842814
frankfurt_frankfurt_000001_048196_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_048196_leftImg8bit.png,24.8015,0.824458
frankfurt_frankfurt_000001_048355_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_048355_leftImg8bit.png,26.7891,0.857494
frankfurt_frankfurt_000001_048654_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_048654_leftImg8bit.png,22.2846,0.845195
frankfurt_frankfurt_000001_049078_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_049078_leftImg8bit.png,23.2077,0.885708
frankfurt_frankfurt_000001_049209_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_049209_leftImg8bit.png,20.7139,0.873988
frankfurt_frankfurt_000001_049298_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_049298_leftImg8bit.png,20.3806,0.866143
frankfurt_frankfurt_000001_049698_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_049698_leftImg8bit.png,23.2017,0.865149
frankfurt_frankfurt_000001_049770_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_049770_leftImg8bit.png,24.0404,0.857170
frankfurt_frankfurt_000001_050149_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_050149_leftImg8bit.png,25.6264,0.853209
frankfurt_frankfurt_000001_050686_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_050686_leftImg8bit.png,19.2919,0.829882
frankfurt_frankfurt_000001_051516_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_051516_leftImg8bit.png,28.9274,0.881871
frankfurt_frankfurt_000001_051737_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_051737_leftImg8bit.png,22.5976,0.868249
frankfurt_frankfurt_000001_051807_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_051807_leftImg8bit.png,23.5286,0.845103
frankfurt_frankfurt_000001_052120_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_052120_leftImg8bit.png,25.1733,0.849594
frankfurt_frankfurt_000001_052594_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_052594_leftImg8bit.png,24.5054,0.826840
frankfurt_frankfurt_000001_053102_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_053102_leftImg8bit.png,24.1492,0.826573
frankfurt_frankfurt_000001_054077_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_054077_leftImg8bit.png,28.2792,0.934265
frankfurt_frankfurt_000001_054219_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_054219_leftImg8bit.png,26.5709,0.849934
frankfurt_frankfurt_000001_054415_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_054415_leftImg8bit.png,20.4351,0.806223
frankfurt_frankfurt_000001_054640_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_054640_leftImg8bit.png,20.2437,0.801248
frankfurt_frankfurt_000001_054884_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_054884_leftImg8bit.png,21.5092,0.828753
frankfurt_frankfurt_000001_055062_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_055062_leftImg8bit.png,21.8186,0.841447
frankfurt_frankfurt_000001_055172_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_055172_leftImg8bit.png,27.4514,0.890763
frankfurt_frankfurt_000001_055306_leftImg8bit_dehazed.png,frankfurt_frankfurt_000001_055306_leftImg8bit.png,28.8448,0.901276
