pred_file,gt_file,psnr,ssim
frankfurt_frankfurt_000001_032711_leftImg8bit.png,frankfurt_frankfurt_000001_032711_leftImg8bit.png,15.0382,0.702133
frankfurt_frankfurt_000001_032942_leftImg8bit.png,frankfurt_frankfurt_000001_032942_leftImg8bit.png,14.9224,0.708577
frankfurt_frankfurt_000001_033655_leftImg8bit.png,frankfurt_frankfurt_000001_033655_leftImg8bit.png,14.2298,0.717844
frankfurt_frankfurt_000001_034047_leftImg8bit.png,frankfurt_frankfurt_000001_034047_leftImg8bit.png,10.7284,0.779288
frankfurt_frankfurt_000001_034816_leftImg8bit.png,frankfurt_frankfurt_000001_034816_leftImg8bit.png,16.1403,0.798311
frankfurt_frankfurt_000001_035144_leftImg8bit.png,frankfurt_frankfurt_000001_035144_leftImg8bit.png,10.6553,0.706856
frankfurt_frankfurt_000001_035864_leftImg8bit.png,frankfurt_frankfurt_000001_035864_leftImg8bit.png,11.1875,0.768677
frankfurt_frankfurt_000001_037705_leftImg8bit.png,frankfurt_frankfurt_000001_037705_leftImg8bit.png,13.3402,0.769431
frankfurt_frankfurt_000001_038245_leftImg8bit.png,frankfurt_frankfurt_000001_038245_leftImg8bit.png,12.3626,0.772231
frankfurt_frankfurt_000001_038418_leftImg8bit.png,frankfurt_frankfurt_000001_038418_leftImg8bit.png,13.1301,0.744545
frankfurt_frankfurt_000001_038645_leftImg8bit.png,frankfurt_frankfurt_000001_038645_leftImg8bit.png,9.8399,0.719974
frankfurt_frankfurt_000001_038844_leftImg8bit.png,frankfurt_frankfurt_000001_038844_leftImg8bit.png,13.6392,0.838784
frankfurt_frankfurt_000001_039895_leftImg8bit.png,frankfurt_frankfurt_000001_039895_leftImg8bit.png,10.1786,0.622933
frankfurt_frankfurt_000001_040575_leftImg8bit.png,frankfurt_frankfurt_000001_040575_leftImg8bit.png,10.2104,0.737834
frankfurt_frankfurt_000001_040732_leftImg8bit.png,frankfurt_frankfurt_000001_040732_leftImg8bit.png,10.5762,0.738174
frankfurt_frankfurt_000001_041074_leftImg8bit.png,frankfurt_frankfurt_000001_041074_leftImg8bit.png,11.0080,0.726598
frankfurt_frankfurt_000001_041354_leftImg8bit.png,frankfurt_frankfurt_000001_041354_leftImg8bit.png,10.8087,0.743855
frankfurt_frankfurt_000001_041517_leftImg8bit.png,frankfurt_frankfurt_000001_041517_leftImg8bit.png,12.7863,0.736461
frankfurt_frankfurt_000001_041664_leftImg8bit.png,frankfurt_frankfurt_000001_041664_leftImg8bit.png,11.2989,0.679001
frankfurt_frankfurt_000001_042098_leftImg8bit.png,frankfurt_frankfurt_000001_042098_leftImg8bit.png,11.6500,0.716748
frankfurt_frankfurt_000001_042384_leftImg8bit.png,frankfurt_frankfurt_000001_042384_leftImg8bit.png,12.3105,0.690055
frankfurt_frankfurt_000001_042733_leftImg8bit.png,frankfurt_frankfurt_000001_042733_leftImg8bit.png,12.2741,0.700799
frankfurt_frankfurt_000001_043395_leftImg8bit.png,frankfurt_frankfurt_000001_043395_leftImg8bit.png,11.6130,0.698086
frankfurt_frankfurt_000001_043564_leftImg8bit.png,frankfurt_frankfurt_000001_043564_leftImg8bit.png,13.1905,0.769186
frankfurt_frankfurt_000001_044227_leftImg8bit.png,frankfurt_frankfurt_000001_044227_leftImg8bit.png,12.7851,0.817008
frankfurt_frankfurt_000001_044413_leftImg8bit.png,frankfurt_frankfurt_000001_044413_leftImg8bit.png,14.2982,0.764906
frankfurt_frankfurt_000001_044525_leftImg8bit.png,frankfurt_frankfurt_000001_044525_leftImg8bit.png,11.2757,0.665834
frankfurt_frankfurt_000001_044658_leftImg8bit.png,frankfurt_frankfurt_000001_044658_leftImg8bit.png,12.9325,0.798898
frankfurt_frankfurt_000001_044787_leftImg8bit.png,frankfurt_frankfurt_000001_044787_leftImg8bit.png,14.8444,0.715416
frankfurt_frankfurt_000001_046126_leftImg8bit.png,frankfurt_frankfurt_000001_046126_leftImg8bit.png,10.5210,0.668115
frankfurt_frankfurt_000001_046272_leftImg8bit.png,frankfurt_frankfurt_000001_046272_leftImg8bit.png,15.4285,0.722586
frankfurt_frankfurt_000001_046504_leftImg8bit.png,frankfurt_frankfurt_000001_046504_leftImg8bit.png,12.5139,0.705630
frankfurt_frankfurt_000001_046779_leftImg8bit.png,frankfurt_frankfurt_000001_046779_leftImg8bit.png,11.5103,0.664550
frankfurt_frankfurt_000001_047178_leftImg8bit.png,frankfurt_frankfurt_000001_047178_leftImg8bit.png,15.8265,0.747554
frankfurt_frankfurt_000001_047552_leftImg8bit.png,frankfurt_frankfurt_000001_047552_leftImg8bit.png,14.5760,0.715586
frankfurt_frankfurt_000001_048196_leftImg8bit.png,frankfurt_frankfurt_000001_048196_leftImg8bit.png,14.1899,0.776554
frankfurt_frankfurt_000001_048355_leftImg8bit.png,frankfurt_frankfurt_000001_048355_leftImg8bit.png,16.3887,0.840269
frankfurt_frankfurt_000001_048654_leftImg8bit.png,frankfurt_frankfurt_000001_048654_leftImg8bit.png,10.2181,0.727614
frankfurt_frankfurt_000001_049078_leftImg8bit.png,frankfurt_frankfurt_000001_049078_leftImg8bit.png,10.9180,0.625615
frankfurt_frankfurt_000001_049209_leftImg8bit.png,frankfurt_frankfurt_000001_049209_leftImg8bit.png,10.6617,0.744151
frankfurt_frankfurt_000001_049298_leftImg8bit.png,frankfurt_frankfurt_000001_049298_leftImg8bit.png,9.3742,0.759628
frankfurt_frankfurt_000001_049698_leftImg8bit.png,frankfurt_frankfurt_000001_049698_leftImg8bit.png,10.3511,0.749510
frankfurt_frankfurt_000001_049770_leftImg8bit.png,frankfurt_frankfurt_000001_049770_leftImg8bit.png,9.0693,0.684306
frankfurt_frankfurt_000001_050149_leftImg8bit.png,frankfurt_frankfurt_000001_050149_leftImg8bit.png,8.8239,0.722822
frankfurt_frankfurt_000001_050686_leftImg8bit.png,frankfurt_frankfurt_000001_050686_leftImg8bit.png,9.2437,0.755008
frankfurt_frankfurt_000001_051516_leftImg8bit.png,frankfurt_frankfurt_000001_051516_leftImg8bit.png,14.9947,0.786118
frankfurt_frankfurt_000001_051737_leftImg8bit.png,frankfurt_frankfurt_000001_051737_leftImg8bit.png,12.3051,0.785369
frankfurt_frankfurt_000001_051807_leftImg8bit.png,frankfurt_frankfurt_000001_051807_leftImg8bit.png,13.9099,0.789643
frankfurt_frankfurt_000001_052120_leftImg8bit.png,frankfurt_frankfurt_000001_052120_leftImg8bit.png,14.3472,0.767615
frankfurt_frankfurt_000001_052594_leftImg8bit.png,frankfurt_frankfurt_000001_052594_leftImg8bit.png,9.1845,0.733537
frankfurt_frankfurt_000001_053102_leftImg8bit.png,frankfurt_frankfurt_000001_053102_leftImg8bit.png,8.7681,0.708627
frankfurt_frankfurt_000001_054077_leftImg8bit.png,frankfurt_frankfurt_000001_054077_leftImg8bit.png,14.6144,0.860733
frankfurt_frankfurt_000001_054219_leftImg8bit.png,frankfurt_frankfurt_000001_054219_leftImg8bit.png,16.5609,0.798707
frankfurt_frankfurt_000001_054415_leftImg8bit.png,frankfurt_frankfurt_000001_054415_leftImg8bit.png,12.3651,0.693891
frankfurt_frankfurt_000001_054640_leftImg8bit.png,frankfurt_frankfurt_000001_054640_leftImg8bit.png,12.0393,0.632017
frankfurt_frankfurt_000001_054884_leftImg8bit.png,frankfurt_frankfurt_000001_054884_leftImg8bit.png,12.1280,0.573702
frankfurt_frankfurt_000001_055062_leftImg8bit.png,frankfurt_frankfurt_000001_055062_leftImg8bit.png,11.5491,0.670074
frankfurt_frankfurt_000001_055172_leftImg8bit.png,frankfurt_frankfurt_000001_055172_leftImg8bit.png,21.1462,0.892418
frankfurt_frankfurt_000001_055306_leftImg8bit.png,frankfurt_frankfurt_000001_055306_leftImg8bit.png,12.9825,0.860254
frankfurt_frankfurt_000001_055387_leftImg8bit.png,frankfurt_frankfurt_000001_055387_leftImg8bit.png,11.7194,0.776067
frankfurt_frankfurt_000001_055538_leftImg8bit.png,frankfurt_frankfurt_000001_055538_leftImg8bit.png,13.6409,0.809224
frankfurt_frankfurt_000001_055603_leftImg8bit.png,frankfurt_frankfurt_000001_055603_leftImg8bit.png,9.6241,0.748599
frankfurt_frankfurt_000001_055709_leftImg8bit.png,frankfurt_frankfurt_000001_055709_leftImg8bit.png,10.1210,0.715709
frankfurt_frankfurt_000001_056580_leftImg8bit.png,frankfurt_frankfurt_000001_056580_leftImg8bit.png,9.9362,0.755317
frankfurt_frankfurt_000001_057181_leftImg8bit.png,frankfurt_frankfurt_000001_057181_leftImg8bit.png,10.1047,0.767742
frankfurt_frankfurt_000001_057478_leftImg8bit.png,frankfurt_frankfurt_000001_057478_leftImg8bit.png,10.3658,0.767144
frankfurt_frankfurt_000001_057954_leftImg8bit.png,frankfurt_frankfurt_000001_057954_leftImg8bit.png,12.1825,0.803184
frankfurt_frankfurt_000001_058057_leftImg8bit.png,frankfurt_frankfurt_000001_058057_leftImg8bit.png,12.2692,0.652425
frankfurt_frankfurt_000001_058176_leftImg8bit.png,frankfurt_frankfurt_000001_058176_leftImg8bit.png,12.4595,0.772082
frankfurt_frankfurt_000001_058504_leftImg8bit.png,frankfurt_frankfurt_000001_058504_leftImg8bit.png,12.2621,0.732146
frankfurt_frankfurt_000001_058914_leftImg8bit.png,frankfurt_frankfurt_000001_058914_leftImg8bit.png,13.4857,0.805208
frankfurt_frankfurt_000001_059119_leftImg8bit.png,frankfurt_frankfurt_000001_059119_leftImg8bit.png,13.8020,0.785674
frankfurt_frankfurt_000001_059642_leftImg8bit.png,frankfurt_frankfurt_000001_059642_leftImg8bit.png,14.9359,0.805228
frankfurt_frankfurt_000001_059789_leftImg8bit.png,frankfurt_frankfurt_000001_059789_leftImg8bit.png,12.3864,0.803859
frankfurt_frankfurt_000001_060135_leftImg8bit.png,frankfurt_frankfurt_000001_060135_leftImg8bit.png,10.3004,0.723399
